trip_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_zone,dropoff_zone,fare_amount,tip_amount,total_amount,payment_type,driver_id
881,04-01-2022,04-01-2022,4,5.14,Queens,Bronx,14.32,2.86,17.18,Cash,117
882,04-01-2022,04-01-2022,3,13.09,Staten Island,Bronx,35.54,5.14,40.68,Cash,163
883,04-01-2022,04-01-2022,3,13.28,Bronx,Brooklyn,41.04,11.45,52.49,Cash,178
884,04-01-2022,04-01-2022,4,5.58,Queens,Queens,19.06,5.1,24.16,Cash,158
885,04-01-2022,04-01-2022,1,1.71,Staten Island,Staten Island,5.7,0.89,6.59,Cash,126
886,04-01-2022,04-01-2022,2,11.01,Queens,Queens,29.53,3.19,32.72,Credit Card,157
887,04-01-2022,04-01-2022,2,5.02,Staten Island,Bronx,16.39,1.94,18.33,Cash,160
888,04-01-2022,04-01-2022,2,11.85,Manhattan,Staten Island,32.35,3.4,35.75,Cash,182
889,04-01-2022,04-01-2022,4,6.92,Manhattan,Manhattan,19.31,3.58,22.89,Credit Card,178
890,04-01-2022,04-01-2022,3,7.54,Bronx,Manhattan,25.79,6.89,32.68,Cash,170
891,04-01-2022,04-01-2022,2,11.78,Brooklyn,Staten Island,40.18,9.78,49.96,Cash,142
892,04-01-2022,04-01-2022,3,6.04,Manhattan,Queens,16.12,4.01,20.13,Credit Card,179
893,04-01-2022,04-01-2022,2,6.93,Brooklyn,Queens,17.77,2.88,20.65,Cash,187
894,04-01-2022,04-01-2022,2,5.95,Queens,Manhattan,16.62,2.17,18.79,Cash,186
895,04-01-2022,04-01-2022,4,5.83,Queens,Manhattan,17.97,4.3,22.27,Credit Card,110
896,04-01-2022,04-01-2022,1,8.13,Brooklyn,Bronx,27.45,6.82,34.27,Cash,187
897,04-01-2022,04-01-2022,4,12.23,Bronx,Staten Island,32.03,7.17,39.2,Credit Card,104
898,04-01-2022,04-01-2022,2,5.75,Staten Island,Queens,16.76,0.97,17.73,Cash,157
899,04-01-2022,04-01-2022,2,8.1,Brooklyn,Bronx,22.45,4.43,26.88,Credit Card,138
900,04-01-2022,04-01-2022,1,10.23,Brooklyn,Queens,25.73,3.52,29.25,Credit Card,147
901,04-01-2022,04-01-2022,3,4.41,Brooklyn,Manhattan,14.5,1.44,15.94,Cash,193
902,04-01-2022,04-01-2022,3,4.52,Brooklyn,Staten Island,14.98,3.35,18.33,Credit Card,179
903,04-01-2022,04-01-2022,2,14.03,Brooklyn,Brooklyn,38.18,4.47,42.65,Credit Card,119
904,04-01-2022,04-01-2022,3,10.99,Bronx,Staten Island,29.14,8.11,37.25,Cash,192
905,04-01-2022,04-01-2022,2,8.87,Manhattan,Brooklyn,23.46,2.92,26.38,Credit Card,180
906,04-01-2022,04-01-2022,1,9.89,Staten Island,Bronx,29.31,5.53,34.84,Credit Card,118
907,04-01-2022,04-01-2022,1,0.92,Manhattan,Brooklyn,2.53,0.65,3.18,Cash,159
908,04-01-2022,04-01-2022,2,9.46,Brooklyn,Brooklyn,28.49,4.29,32.78,Credit Card,125
909,04-01-2022,04-01-2022,1,7.89,Manhattan,Bronx,22.76,5.85,28.61,Cash,178
910,04-01-2022,04-01-2022,4,8.41,Bronx,Staten Island,22.8,5.27,28.07,Credit Card,124
911,04-01-2022,04-01-2022,4,5.71,Queens,Bronx,18.56,5.2,23.76,Credit Card,114
912,04-01-2022,04-01-2022,1,1.68,Manhattan,Manhattan,4.45,0.58,5.03,Credit Card,183
913,04-01-2022,04-01-2022,2,3.3,Staten Island,Manhattan,10.89,0.83,11.72,Credit Card,193
914,04-01-2022,04-01-2022,2,14.29,Bronx,Brooklyn,43.75,6.89,50.64,Cash,120
915,04-01-2022,04-01-2022,1,6.43,Queens,Bronx,21.42,5.28,26.7,Credit Card,146
916,04-01-2022,04-01-2022,3,7.27,Bronx,Bronx,18.21,2.96,21.17,Cash,134
917,04-01-2022,04-01-2022,4,1.26,Brooklyn,Bronx,4.09,0.47,4.56,Cash,143
918,04-01-2022,04-01-2022,3,1.04,Queens,Staten Island,2.65,0.15,2.8,Credit Card,105
919,04-01-2022,04-01-2022,2,10.9,Staten Island,Queens,37.61,4.82,42.43,Cash,174
920,04-01-2022,04-01-2022,2,8.3,Queens,Queens,26.58,6.07,32.65,Credit Card,122
921,04-01-2022,04-01-2022,3,7.88,Staten Island,Queens,22.22,1.93,24.15,Cash,138
922,04-01-2022,04-01-2022,1,4.03,Brooklyn,Staten Island,11.36,1.54,12.9,Credit Card,172
923,04-01-2022,04-01-2022,3,11.3,Staten Island,Bronx,37.98,2.09,40.07,Cash,117
924,04-01-2022,04-01-2022,3,2.94,Bronx,Queens,10,2.3,12.3,Cash,199
925,04-01-2022,04-01-2022,4,3.25,Manhattan,Bronx,11.02,2.98,14,Credit Card,139
926,04-01-2022,04-01-2022,4,7.18,Bronx,Brooklyn,23.76,4.57,28.33,Credit Card,135
927,04-01-2022,04-01-2022,3,4.65,Bronx,Queens,15.43,0.87,16.3,Cash,127
928,04-01-2022,04-01-2022,3,4.09,Queens,Brooklyn,12.57,1.31,13.88,Cash,163
929,04-01-2022,04-01-2022,2,9.86,Brooklyn,Staten Island,24.93,3.98,28.91,Cash,182
930,04-01-2022,04-01-2022,4,9.94,Manhattan,Manhattan,25.71,5.06,30.77,Cash,193
931,04-01-2022,04-01-2022,4,12.46,Staten Island,Staten Island,39.24,6.83,46.07,Cash,157
932,04-01-2022,04-01-2022,2,6.56,Queens,Staten Island,19.03,5.31,24.34,Cash,137
933,04-01-2022,04-01-2022,1,1.56,Brooklyn,Staten Island,4.79,1.36,6.15,Credit Card,178
934,04-01-2022,04-01-2022,4,4.47,Manhattan,Queens,12.21,0.94,13.15,Credit Card,143
935,04-01-2022,04-01-2022,4,14.71,Bronx,Brooklyn,46.33,3.92,50.25,Credit Card,175
936,04-01-2022,04-01-2022,1,9.15,Brooklyn,Queens,25.1,3.5,28.6,Cash,101
937,04-01-2022,04-01-2022,4,10.79,Brooklyn,Manhattan,31.95,4.96,36.91,Cash,172
938,04-01-2022,04-01-2022,4,0.61,Brooklyn,Staten Island,1.82,0.36,2.18,Credit Card,134
939,04-01-2022,04-01-2022,1,8.01,Bronx,Bronx,21.45,5.22,26.67,Credit Card,100
940,04-01-2022,04-01-2022,1,1.04,Staten Island,Manhattan,3.51,0.29,3.8,Credit Card,145
941,04-01-2022,04-01-2022,3,8.75,Queens,Brooklyn,26.48,6.64,33.12,Credit Card,159
942,04-01-2022,04-01-2022,2,13.85,Staten Island,Manhattan,46.63,9.44,56.07,Credit Card,162
943,04-01-2022,04-01-2022,2,14.54,Manhattan,Queens,40.17,11.86,52.03,Credit Card,194
944,04-01-2022,04-01-2022,1,8.34,Queens,Bronx,22.29,4.74,27.03,Credit Card,191
945,04-01-2022,04-01-2022,1,7.14,Manhattan,Queens,17.98,4.12,22.1,Credit Card,144
946,04-01-2022,04-01-2022,4,14.2,Bronx,Staten Island,36.83,3.64,40.47,Cash,156
947,04-01-2022,04-01-2022,3,10.27,Staten Island,Staten Island,27.19,6.59,33.78,Credit Card,136
948,04-01-2022,04-01-2022,3,1.44,Brooklyn,Manhattan,3.71,0.26,3.97,Credit Card,106
949,04-01-2022,04-01-2022,1,7.25,Queens,Staten Island,24.63,5.27,29.9,Credit Card,115
950,04-01-2022,04-01-2022,4,3.98,Brooklyn,Staten Island,13.58,0.87,14.45,Cash,149
951,04-01-2022,04-01-2022,4,7.31,Manhattan,Brooklyn,25.13,1.98,27.11,Credit Card,113
952,04-01-2022,04-01-2022,2,7.1,Brooklyn,Brooklyn,24.57,1.89,26.46,Cash,196
953,04-01-2022,04-01-2022,2,8.94,Brooklyn,Queens,26.75,1.69,28.44,Cash,105
954,04-01-2022,04-01-2022,4,5.67,Bronx,Queens,17.18,2.24,19.42,Cash,160
955,04-01-2022,04-01-2022,2,2.88,Bronx,Brooklyn,7.58,2.26,9.84,Cash,120
956,04-01-2022,04-01-2022,1,7.8,Staten Island,Manhattan,20.57,2.82,23.39,Cash,109
957,04-01-2022,04-01-2022,4,12.54,Manhattan,Brooklyn,41.04,9.86,50.9,Credit Card,131
958,04-01-2022,04-01-2022,2,10.13,Bronx,Queens,33.99,2.82,36.81,Credit Card,105
959,04-01-2022,04-01-2022,3,5.41,Bronx,Bronx,17.77,2.91,20.68,Cash,101
960,04-01-2022,04-01-2022,4,14.07,Staten Island,Staten Island,46.92,4.52,51.44,Cash,138
961,04-01-2022,04-01-2022,4,13.73,Queens,Bronx,38.12,3.74,41.86,Cash,148
962,04-01-2022,04-01-2022,3,3.54,Staten Island,Bronx,10.5,0.79,11.29,Cash,126
963,04-01-2022,04-01-2022,1,1.07,Brooklyn,Staten Island,3.17,0.5,3.67,Cash,155
964,04-01-2022,04-01-2022,3,11.25,Brooklyn,Brooklyn,39.32,2.71,42.03,Credit Card,113
965,04-01-2022,04-01-2022,4,12.5,Bronx,Manhattan,43.11,11.96,55.07,Cash,122
966,04-01-2022,04-01-2022,1,14.53,Bronx,Bronx,45.02,7.29,52.31,Cash,184
967,04-01-2022,04-01-2022,2,13.4,Staten Island,Manhattan,35.35,9.18,44.53,Cash,150
968,04-01-2022,04-01-2022,2,9.21,Staten Island,Queens,25.41,7.49,32.9,Credit Card,193
969,04-01-2022,04-01-2022,2,8.19,Manhattan,Bronx,23.45,5.15,28.6,Credit Card,124
970,04-01-2022,04-01-2022,4,0.9,Brooklyn,Queens,3.04,0.84,3.88,Credit Card,152
971,04-01-2022,04-01-2022,3,4.08,Staten Island,Brooklyn,10.9,0.91,11.81,Cash,187
972,04-01-2022,04-01-2022,1,7.16,Queens,Bronx,19.47,5.01,24.48,Cash,110
973,04-01-2022,04-01-2022,2,9.61,Manhattan,Queens,27.38,3.23,30.61,Credit Card,134
974,04-01-2022,04-01-2022,1,8.58,Staten Island,Queens,29.4,4.94,34.34,Credit Card,154
975,04-01-2022,04-01-2022,4,11.27,Bronx,Brooklyn,33.85,7.16,41.01,Credit Card,157
976,04-01-2022,04-01-2022,2,4.56,Staten Island,Manhattan,14.35,3.96,18.31,Cash,167
977,04-01-2022,04-01-2022,4,8.69,Bronx,Manhattan,25.09,6.97,32.06,Cash,136
978,04-01-2022,04-01-2022,3,1.78,Bronx,Bronx,4.79,0.35,5.14,Credit Card,199
979,04-01-2022,04-01-2022,4,6.5,Brooklyn,Brooklyn,17.7,2.5,20.2,Credit Card,176
980,04-01-2022,04-01-2022,4,11.38,Brooklyn,Bronx,37.58,9.33,46.91,Cash,108
981,04-01-2022,04-01-2022,3,10.55,Staten Island,Manhattan,35.8,8.08,43.88,Credit Card,127
982,04-01-2022,04-01-2022,1,14.86,Staten Island,Brooklyn,44.48,2.52,47,Cash,154
983,04-01-2022,04-01-2022,3,4.53,Queens,Staten Island,12.94,2.1,15.04,Credit Card,145
984,04-01-2022,04-01-2022,3,7.72,Manhattan,Brooklyn,25.54,6.57,32.11,Cash,179
985,04-01-2022,04-01-2022,4,5.28,Manhattan,Brooklyn,16.75,3.93,20.68,Cash,169
986,04-01-2022,04-01-2022,1,6.89,Staten Island,Staten Island,17.51,2.68,20.19,Credit Card,126
987,04-01-2022,04-01-2022,2,12.93,Brooklyn,Queens,36.86,8.62,45.48,Cash,109
988,04-01-2022,04-01-2022,3,10.42,Queens,Queens,33.16,6.23,39.39,Cash,122
989,04-01-2022,04-01-2022,1,13.3,Manhattan,Queens,40.88,11.37,52.25,Credit Card,120
990,04-01-2022,04-01-2022,3,3.45,Staten Island,Manhattan,12,2.36,14.36,Cash,189
991,04-01-2022,04-01-2022,3,13.16,Brooklyn,Brooklyn,44.3,6.65,50.95,Credit Card,144
992,04-01-2022,04-01-2022,3,1.37,Brooklyn,Staten Island,3.51,0.93,4.44,Cash,102
993,04-01-2022,04-01-2022,3,13.38,Brooklyn,Manhattan,43.16,2.7,45.86,Credit Card,158
994,04-01-2022,04-01-2022,4,5.27,Bronx,Staten Island,14.95,4.11,19.06,Cash,142
995,04-01-2022,04-01-2022,1,5.06,Brooklyn,Manhattan,16.1,3.61,19.71,Cash,198
996,04-01-2022,04-01-2022,1,7.93,Staten Island,Manhattan,24.72,7.05,31.77,Credit Card,106
997,04-01-2022,04-01-2022,1,14.14,Queens,Manhattan,42.46,4.78,47.24,Credit Card,126
998,04-01-2022,04-01-2022,3,1.19,Staten Island,Staten Island,3.99,0.89,4.88,Cash,161
999,04-01-2022,04-01-2022,4,5.61,Brooklyn,Bronx,18,4.54,22.54,Credit Card,141
1000,04-01-2022,04-01-2022,3,12.92,Queens,Manhattan,43.79,9.88,53.67,Credit Card,196
1001,04-01-2022,04-01-2022,3,6.24,Manhattan,Queens,17.36,1.78,19.14,Cash,103
1002,04-01-2022,04-01-2022,1,3.39,Manhattan,Brooklyn,9.66,1.15,10.81,Credit Card,189
1003,04-01-2022,04-01-2022,3,6.66,Staten Island,Bronx,20.79,3.99,24.78,Cash,161
1004,04-01-2022,04-01-2022,2,6.09,Queens,Bronx,21.11,3.41,24.52,Credit Card,107
1005,04-01-2022,04-01-2022,3,13.77,Staten Island,Staten Island,39.54,9.24,48.78,Cash,183
1006,04-01-2022,04-01-2022,2,11.55,Queens,Bronx,29.25,4.23,33.48,Credit Card,116
1007,04-01-2022,04-01-2022,3,7.82,Queens,Staten Island,23.04,6.1,29.14,Cash,104
1008,04-01-2022,04-01-2022,4,14.83,Staten Island,Staten Island,45.14,7.13,52.27,Cash,162
1009,04-01-2022,04-01-2022,4,7.25,Queens,Queens,23.93,1.44,25.37,Credit Card,108
1010,04-01-2022,04-01-2022,1,1.34,Brooklyn,Manhattan,4.33,0.24,4.57,Credit Card,107
1011,04-01-2022,04-01-2022,3,4.3,Queens,Bronx,14.9,3.15,18.05,Cash,106
1012,04-01-2022,04-01-2022,2,6.82,Queens,Manhattan,22.39,4.15,26.54,Credit Card,136
1013,04-01-2022,04-01-2022,2,2.78,Staten Island,Manhattan,7.78,1.44,9.22,Cash,199
1014,04-01-2022,04-01-2022,3,14.24,Manhattan,Manhattan,44.73,11.07,55.8,Cash,154
1015,04-01-2022,04-01-2022,2,11.62,Bronx,Staten Island,36.86,5.31,42.17,Credit Card,166
1016,04-01-2022,04-01-2022,4,4.39,Queens,Manhattan,15.36,4.59,19.95,Credit Card,107
1017,04-01-2022,04-01-2022,2,9.07,Bronx,Bronx,23.93,6.85,30.78,Credit Card,168
1018,04-01-2022,04-01-2022,1,10.96,Queens,Staten Island,29.5,1.57,31.07,Cash,104
1019,04-01-2022,04-01-2022,4,14.15,Staten Island,Bronx,37.58,10.29,47.87,Credit Card,116
1020,04-01-2022,04-01-2022,4,13.28,Staten Island,Staten Island,41.02,9.03,50.05,Credit Card,157
1021,04-01-2022,04-01-2022,4,7.97,Queens,Brooklyn,21,3.69,24.69,Credit Card,162
1022,04-01-2022,04-01-2022,3,11.73,Staten Island,Brooklyn,37.02,7.24,44.26,Cash,126
1023,04-01-2022,04-01-2022,3,8.65,Staten Island,Brooklyn,28.58,7.44,36.02,Credit Card,175
1024,04-01-2022,04-01-2022,4,8.51,Queens,Brooklyn,24.96,7.18,32.14,Credit Card,191
1025,04-01-2022,04-01-2022,3,2.16,Manhattan,Staten Island,6.61,1.26,7.87,Cash,167
1026,04-01-2022,04-01-2022,2,2.33,Queens,Manhattan,7.95,0.76,8.71,Credit Card,127
1027,04-01-2022,04-01-2022,3,8.18,Manhattan,Queens,25.11,5.27,30.38,Cash,188
1028,04-01-2022,04-01-2022,3,4.4,Staten Island,Queens,11.92,0.82,12.74,Credit Card,157
1029,04-01-2022,04-01-2022,4,0.81,Manhattan,Brooklyn,2.3,0.48,2.78,Cash,149
1030,04-01-2022,04-01-2022,1,10.98,Staten Island,Manhattan,33.27,8.39,41.66,Cash,199
1031,04-01-2022,04-01-2022,1,0.97,Manhattan,Bronx,2.58,0.36,2.94,Cash,166
1032,04-01-2022,04-01-2022,1,9.13,Manhattan,Manhattan,28.42,1.93,30.35,Credit Card,130
1033,04-01-2022,04-01-2022,2,8.32,Queens,Bronx,29.11,6.49,35.6,Credit Card,111
1034,04-01-2022,04-01-2022,3,14.55,Manhattan,Queens,45.87,6.18,52.05,Cash,154
1035,04-01-2022,04-01-2022,1,7.52,Staten Island,Manhattan,21.6,2.43,24.03,Credit Card,103
1036,04-01-2022,04-01-2022,4,1.42,Queens,Manhattan,4.02,0.89,4.91,Credit Card,193
1037,04-01-2022,04-01-2022,1,8.5,Manhattan,Queens,29.17,8.53,37.7,Credit Card,141
1038,04-01-2022,04-01-2022,1,12.7,Queens,Manhattan,42.82,10.12,52.94,Cash,190
1039,04-01-2022,04-01-2022,3,14.95,Bronx,Bronx,44.44,7.68,52.12,Credit Card,153
1040,04-01-2022,04-01-2022,3,6.74,Queens,Manhattan,19.23,3.85,23.08,Cash,121
1041,04-01-2022,04-01-2022,3,5.14,Bronx,Bronx,16.5,1.41,17.91,Cash,100
1042,04-01-2022,04-01-2022,2,13.65,Bronx,Brooklyn,38.42,9.73,48.15,Credit Card,147
1043,04-01-2022,04-01-2022,2,3.27,Queens,Manhattan,8.57,1.72,10.29,Credit Card,142
1044,04-01-2022,04-01-2022,1,9.42,Staten Island,Bronx,26.47,7.71,34.18,Cash,119
1045,04-01-2022,04-01-2022,3,6.38,Staten Island,Queens,18.72,5.52,24.24,Credit Card,117
1046,04-01-2022,04-01-2022,1,1.1,Staten Island,Brooklyn,3.03,0.42,3.45,Credit Card,169
1047,04-01-2022,04-01-2022,4,5.54,Brooklyn,Manhattan,15.05,4.47,19.52,Cash,148
1048,04-01-2022,04-01-2022,4,4.35,Bronx,Bronx,10.9,3.15,14.05,Credit Card,175
1049,04-01-2022,04-01-2022,3,10.45,Queens,Manhattan,32.72,6.87,39.59,Cash,116
1050,04-01-2022,04-01-2022,3,14.26,Staten Island,Bronx,44.41,5.92,50.33,Cash,152
1051,04-01-2022,04-01-2022,4,4.39,Staten Island,Manhattan,11.8,2.81,14.61,Credit Card,121
1052,04-01-2022,04-01-2022,3,12.27,Queens,Brooklyn,42.25,4.98,47.23,Cash,181
1053,04-01-2022,04-01-2022,2,1.3,Bronx,Brooklyn,3.78,0.78,4.56,Credit Card,109
1054,04-01-2022,04-01-2022,2,8.3,Queens,Manhattan,20.96,1.18,22.14,Credit Card,123
1055,04-01-2022,04-01-2022,3,1.52,Brooklyn,Manhattan,4.13,0.86,4.99,Credit Card,183
1056,04-01-2022,04-01-2022,4,14.04,Brooklyn,Staten Island,44.82,12.9,57.72,Cash,111
1057,04-01-2022,04-01-2022,1,11.61,Queens,Manhattan,31.37,3.41,34.78,Cash,103
1058,04-01-2022,04-01-2022,3,10.04,Bronx,Manhattan,25.64,6.27,31.91,Cash,141
1059,04-01-2022,04-01-2022,3,12.45,Staten Island,Brooklyn,38.82,4.79,43.61,Credit Card,104
1060,04-01-2022,04-01-2022,1,9.89,Brooklyn,Manhattan,29.85,6.77,36.62,Credit Card,125
1061,04-01-2022,04-01-2022,3,14.55,Brooklyn,Queens,47.45,10.68,58.13,Cash,199
1062,04-01-2022,04-01-2022,1,10.85,Bronx,Manhattan,35.51,3.42,38.93,Credit Card,158
1063,04-01-2022,04-01-2022,4,13.91,Brooklyn,Staten Island,48.13,9.59,57.72,Credit Card,161
1064,04-01-2022,04-01-2022,2,8,Brooklyn,Bronx,20.46,5.42,25.88,Cash,179
1065,04-01-2022,04-01-2022,4,2.2,Bronx,Brooklyn,5.59,0.81,6.4,Cash,104
1066,04-01-2022,04-01-2022,2,8.16,Queens,Queens,28.46,6.48,34.94,Cash,125
1067,04-01-2022,04-01-2022,1,2.34,Staten Island,Bronx,7.36,1.61,8.97,Credit Card,182
1068,04-01-2022,04-01-2022,2,9.09,Staten Island,Queens,29.23,3.34,32.57,Credit Card,105
1069,04-01-2022,04-01-2022,4,7.5,Brooklyn,Brooklyn,19.47,5.44,24.91,Credit Card,123
1070,04-01-2022,04-01-2022,2,9.53,Staten Island,Staten Island,24.49,4.67,29.16,Cash,194
1071,04-01-2022,04-01-2022,1,0.65,Queens,Brooklyn,1.73,0.24,1.97,Cash,194
1072,04-01-2022,04-01-2022,2,3.33,Brooklyn,Queens,9.75,0.89,10.64,Cash,152
1073,04-01-2022,04-01-2022,3,7.62,Staten Island,Queens,19.89,3.35,23.24,Cash,106
1074,04-01-2022,04-01-2022,4,14.28,Manhattan,Brooklyn,42.07,9.78,51.85,Credit Card,109
1075,04-01-2022,04-01-2022,3,6.06,Manhattan,Manhattan,18.55,3.82,22.37,Cash,138
1076,04-01-2022,04-01-2022,1,6.65,Manhattan,Brooklyn,16.63,3.85,20.48,Credit Card,185
1077,04-01-2022,04-01-2022,2,10.86,Manhattan,Staten Island,28.39,7.04,35.43,Cash,177
1078,04-01-2022,04-01-2022,3,9.25,Manhattan,Brooklyn,26.6,4.26,30.86,Credit Card,127
1079,04-01-2022,04-01-2022,3,4.83,Brooklyn,Bronx,12.33,2.22,14.55,Cash,141
1080,04-01-2022,04-01-2022,2,6.46,Bronx,Manhattan,17.01,5.05,22.06,Credit Card,161
1081,04-01-2022,04-01-2022,2,3.66,Bronx,Bronx,10,2.92,12.92,Credit Card,151
1082,04-01-2022,04-01-2022,4,14.51,Brooklyn,Brooklyn,42.51,6.53,49.04,Cash,121
1083,04-01-2022,04-01-2022,3,2.39,Brooklyn,Manhattan,7.68,1.7,9.38,Credit Card,156
1084,04-01-2022,04-01-2022,3,5.89,Queens,Bronx,15.51,1.81,17.32,Cash,195
1085,04-01-2022,04-01-2022,1,0.87,Bronx,Bronx,2.82,0.25,3.07,Credit Card,110
1086,04-01-2022,04-01-2022,4,3.72,Manhattan,Manhattan,12.48,3.02,15.5,Cash,113
1087,04-01-2022,04-01-2022,1,11.82,Brooklyn,Manhattan,37.25,5.92,43.17,Cash,130
1088,04-01-2022,04-01-2022,3,3.42,Manhattan,Queens,8.7,0.82,9.52,Cash,103
1089,04-01-2022,04-01-2022,1,1.66,Bronx,Manhattan,4.88,1.17,6.05,Credit Card,121
1090,04-01-2022,04-01-2022,3,7.38,Staten Island,Brooklyn,23.32,6.5,29.82,Credit Card,192
1091,04-01-2022,04-01-2022,3,0.64,Staten Island,Staten Island,2.23,0.63,2.86,Cash,198
1092,04-01-2022,04-01-2022,1,1.73,Brooklyn,Queens,5.97,1.19,7.16,Credit Card,163
1093,04-01-2022,04-01-2022,1,12.21,Queens,Manhattan,35.36,6.01,41.37,Cash,176
1094,04-01-2022,04-01-2022,2,11.69,Manhattan,Staten Island,36.43,3.11,39.54,Credit Card,183
1095,04-01-2022,04-01-2022,2,13.77,Brooklyn,Queens,46.69,11.59,58.28,Cash,182
1096,04-01-2022,04-01-2022,2,12.89,Queens,Brooklyn,42.94,12.3,55.24,Cash,178
1097,04-01-2022,04-01-2022,3,10.41,Manhattan,Staten Island,31.02,8.45,39.47,Cash,189
1098,04-01-2022,04-01-2022,1,1.26,Bronx,Manhattan,3.48,0.83,4.31,Cash,183
1099,04-01-2022,04-01-2022,4,11.85,Staten Island,Manhattan,31.25,1.6,32.85,Cash,160
1100,04-01-2022,04-01-2022,3,12.76,Queens,Brooklyn,38.13,5.79,43.92,Credit Card,199
1101,04-01-2022,04-01-2022,4,12.09,Manhattan,Queens,38.96,5.95,44.91,Credit Card,105
1102,04-01-2022,04-01-2022,1,7.87,Brooklyn,Staten Island,27.31,7.47,34.78,Credit Card,178
1103,04-01-2022,04-01-2022,3,3.88,Manhattan,Brooklyn,13.04,0.87,13.91,Credit Card,167
1104,04-01-2022,04-01-2022,4,12.76,Brooklyn,Queens,34.51,6.31,40.82,Cash,105
1105,04-01-2022,04-01-2022,4,11.04,Staten Island,Bronx,35.55,2.99,38.54,Cash,165
1106,04-01-2022,04-01-2022,2,14.72,Staten Island,Bronx,41.06,8.85,49.91,Cash,135
1107,04-01-2022,04-01-2022,2,2.76,Manhattan,Queens,8.79,2.18,10.97,Credit Card,114
1108,04-01-2022,04-01-2022,2,3.77,Manhattan,Manhattan,11.94,2.51,14.45,Cash,175
1109,04-01-2022,04-01-2022,3,3.57,Brooklyn,Manhattan,9.9,2.46,12.36,Credit Card,139
1110,04-01-2022,04-01-2022,1,11.99,Brooklyn,Bronx,32.79,6.62,39.41,Credit Card,140
1111,04-01-2022,04-01-2022,1,3.21,Queens,Manhattan,8.36,0.81,9.17,Credit Card,106
1112,04-01-2022,04-01-2022,2,1.47,Queens,Manhattan,3.75,0.55,4.3,Cash,121
1113,04-01-2022,04-01-2022,2,14.98,Queens,Queens,50.31,14.55,64.86,Credit Card,171
1114,04-01-2022,04-01-2022,2,0.86,Manhattan,Queens,2.19,0.27,2.46,Credit Card,110
1115,04-01-2022,04-01-2022,4,12.61,Queens,Manhattan,32.64,2.14,34.78,Credit Card,101
1116,04-01-2022,04-01-2022,2,5.8,Manhattan,Queens,15.89,2.32,18.21,Credit Card,129
1117,04-01-2022,04-01-2022,4,12.7,Staten Island,Staten Island,43.02,6.09,49.11,Credit Card,167
1118,04-01-2022,04-01-2022,1,8.54,Bronx,Bronx,24.19,4.05,28.24,Cash,152
1119,04-01-2022,04-01-2022,3,13.57,Staten Island,Staten Island,36.53,6.94,43.47,Credit Card,188
1120,04-01-2022,04-01-2022,3,13.93,Manhattan,Staten Island,44.79,13.35,58.14,Credit Card,120
1121,04-01-2022,04-01-2022,3,0.63,Manhattan,Manhattan,1.78,0.43,2.21,Credit Card,124
1122,04-01-2022,04-01-2022,3,1.59,Bronx,Manhattan,4.51,0.27,4.78,Cash,172
1123,04-01-2022,04-01-2022,4,4.13,Brooklyn,Staten Island,13.38,3.05,16.43,Credit Card,171
1124,04-01-2022,04-01-2022,4,10.21,Brooklyn,Staten Island,28.09,7.19,35.28,Cash,104
1125,04-01-2022,04-01-2022,2,13.38,Brooklyn,Brooklyn,45.45,12.45,57.9,Credit Card,191
1126,04-01-2022,04-01-2022,4,7.17,Queens,Brooklyn,21.95,3.42,25.37,Cash,165
1127,04-01-2022,04-01-2022,2,9.3,Brooklyn,Bronx,28.25,3.63,31.88,Cash,184
1128,04-01-2022,04-01-2022,2,3.23,Queens,Staten Island,8.93,2.32,11.25,Cash,148
1129,04-01-2022,04-01-2022,3,12.17,Queens,Queens,40.59,9.92,50.51,Credit Card,107
1130,04-01-2022,04-01-2022,4,14.53,Brooklyn,Brooklyn,44.65,8.22,52.87,Credit Card,197
1131,04-01-2022,04-01-2022,4,4.39,Brooklyn,Manhattan,11.66,0.93,12.59,Credit Card,186
1132,04-01-2022,04-01-2022,2,7.67,Bronx,Staten Island,20.76,4.42,25.18,Credit Card,178
1133,04-01-2022,04-01-2022,2,1.75,Bronx,Queens,5.19,0.34,5.53,Cash,126
1134,04-01-2022,04-01-2022,1,8.61,Queens,Queens,28.24,2.12,30.36,Credit Card,101
1135,04-01-2022,04-01-2022,1,7.79,Bronx,Queens,26.79,3.56,30.35,Credit Card,127
1136,04-01-2022,04-01-2022,2,2.59,Queens,Manhattan,8.19,1.17,9.36,Cash,110
1137,04-01-2022,04-01-2022,1,6.91,Manhattan,Brooklyn,20.77,3.44,24.21,Cash,145
1138,04-01-2022,04-01-2022,1,5.34,Queens,Queens,14.69,1.98,16.67,Cash,120
1139,04-01-2022,04-01-2022,2,8.07,Queens,Brooklyn,25.61,1.5,27.11,Cash,141
1140,04-01-2022,04-01-2022,2,8.99,Bronx,Bronx,31.31,2.8,34.11,Credit Card,131
1141,04-01-2022,04-01-2022,4,0.62,Manhattan,Manhattan,1.85,0.15,2,Credit Card,131
1142,04-01-2022,04-01-2022,2,11.53,Staten Island,Brooklyn,30.69,4.84,35.53,Cash,170
1143,04-01-2022,05-01-2022,2,10.84,Staten Island,Brooklyn,28.22,2.91,31.13,Cash,121
1144,04-01-2022,05-01-2022,3,5.81,Staten Island,Queens,16.09,1.99,18.08,Credit Card,177
